epoch_time,LH_x,LH_y,LH_z,LK_x,LK_y,LK_z,LA_x,LA_y,LA_z,LT_x,LT_y,LT_z,RH_x,RH_y,RH_z,RK_x,RK_y,RK_z,RA_x,RA_y,RA_z,RT_x,RT_y,RT_z,TR_x,TR_y,TR_z
1687326755.885,0.18027916294921875,0.2133503293945313,-0.1854894106249999,0.23070262608398437,-0.15933844013671872,-0.27330299705078115,0.2747600589453125,-0.5535826662109374,-0.3104097231249999,0.28150749546875,-0.6381077394531249,-0.1808229067187499,-0.007326608535156261,0.19729819926757813,-0.23380731833984367,0.0005218875585937394,-0.16568801594238278,-0.2700462648730468,0.0217547659765625,-0.5606155458496094,-0.32060900291015615,-0.00272,0.6016,1.79,0.1398,-0.2788,1.416
1687326755.952,0.17879157994140626,0.21463886699218754,-0.1935811830859374,0.23008206578125,-0.15813596210937497,-0.2706862856249999,0.272617016953125,-0.547799438671875,-0.30554878562499993,0.28150749546875,-0.6381077394531249,-0.1808229067187499,-0.007434130507812511,0.20132669658203126,-0.2237653627734374,0.003303800400390619,-0.1646900667236328,-0.26371241477539054,0.02217177281249999,-0.5623432405517578,-0.32305136741210927,-0.002705,0.6006,1.781,0.1399,-0.281,1.418
1687326756.019,0.173702485703125,0.21588570537109375,-0.1810460268359374,0.22903611119140624,-0.16120639667968747,-0.27281360496093743,0.2747600589453125,-0.5535826662109374,-0.3104097231249999,0.28344499546874996,-0.637989575390625,-0.18059985984374988,-0.007326608535156261,0.19729819926757813,-0.23380731833984367,-0.000301143447265631,-0.16661926594238277,-0.26346815208007807,0.021121514023437503,-0.5664979234741211,-0.3289831392626952,-0.01059,0.6025,1.787,0.1378,-0.278,1.412
1687326756.085,0.17259297642578125,0.2168144529296875,-0.1836690737109374,0.23156537388671875,-0.16052614765624998,-0.27589182761718745,0.2747600589453125,-0.5535826662109374,-0.3104097231249999,0.2884123978125,-0.63752888203125,-0.17692232078124992,-0.011316247207031255,0.20194600810546876,-0.2203204164843749,0.00032369908203123965,-0.16321664753417967,-0.2562497927050781,0.020674780624999993,-0.5629487443969726,-0.3272474153857421,-0.012596,0.6025,1.793,0.1366,-0.2805,1.416
1687326756.152,0.17212826695312497,0.21578969707031254,-0.18122725242187493,0.22931664463867188,-0.1555894411132812,-0.2696635439257812,0.27756866734375,-0.5551645021484375,-0.3125767641406249,0.29225767125,-0.63547106953125,-0.17718286765624994,-0.008731401015625008,0.20076256389160158,-0.22583865989257806,0.00032369908203123965,-0.16321664753417967,-0.2562497927050781,0.021121514023437503,-0.5664979234741211,-0.3289831392626952,-0.01651,0.6016,1.79,0.1365,-0.28,1.414
1687326756.219,0.1690915628515625,0.21670307597656252,-0.1767230043749999,0.23008206578125,-0.15813596210937497,-0.2706862856249999,0.273554497421875,-0.5454047609375,-0.30212036765624994,0.2922279446875,-0.6336495851562499,-0.17788950828124994,-0.01059613978515626,0.1970987974121094,-0.23418370994140617,0.001571000107421866,-0.16992377033691403,-0.26193409446289057,0.0216977054296875,-0.5688002855346679,-0.3322373018603515,-0.0165,0.6025,1.787,0.1349,-0.2786,1.414
1687326756.286,0.17212826695312497,0.21578969707031254,-0.18122725242187493,0.2332917984472656,-0.16295848408203123,-0.28104740623046864,0.2766678323828125,-0.5516430177734375,-0.3108933168749999,0.29307304234375,-0.633755786328125,-0.1808979067187499,-0.011669557753906257,0.19861692790527347,-0.2275294924121093,0.002449768417968741,-0.17240780354003904,-0.26718725608398425,0.020143452499999992,-0.5624669435546875,-0.32328486960937486,-0.01646,0.6016,1.784,0.1362,-0.278,1.412
1687326756.352,0.17212826695312497,0.21578969707031254,-0.18122725242187493,0.22934544224609374,-0.15735400410156247,-0.26897898582031243,0.274796704453125,-0.5476665041015625,-0.3052978578906249,0.29132339390625,-0.629900415234375,-0.1762943910937499,-0.011669557753906257,0.19861692790527347,-0.2275294924121093,0.002234501083984368,-0.1770827455566406,-0.2770246401171874,0.0207045071875,-0.5647702287719727,-0.3265407747607421,-0.01654,0.6045,1.793,0.1362,-0.278,1.412
1687326756.419,0.17205395054687497,0.22034340800781255,-0.1829938539843749,0.2326122574316406,-0.15751263447265623,-0.27374242576171864,0.2729255765234375,-0.5436899904296875,-0.29970239890624994,0.292198218125,-0.63182810078125,-0.17859614890624995,-0.01092751429687501,0.19904503154296876,-0.2328692690234374,0.0029280740820312456,-0.17739831257324218,-0.282084314189453,0.0207045071875,-0.5647702287719727,-0.3265407747607421,-0.014496,0.6016,1.784,0.136,-0.2808,1.41
1687326756.486,0.17315276890624998,0.2194403928710938,-0.1867152651171874,0.23264012608398435,-0.15922027607421874,-0.2730799501757811,0.2717130960546875,-0.543249731640625,-0.2958182680468749,0.29132339390625,-0.629900415234375,-0.1762943910937499,-0.011234735976562507,0.19951130961914063,-0.23098068259765617,0.004371886337890617,-0.18150165119628903,-0.29085662864257805,0.02211471226562499,-0.5705279802368164,-0.3346796663623046,-0.014595,0.6035,1.796,0.1356,-0.28,1.406
1687326756.553,0.1741898196875,0.22295151347656253,-0.18581465476562492,0.2302662015234375,-0.15393474140624996,-0.2659480532031249,0.275730981796875,-0.5532371583984375,-0.30618633445312493,0.29132339390625,-0.629900415234375,-0.1762943910937499,-0.012919665175781254,0.20248536357421876,-0.2323613344531249,0.004315220078124994,-0.1780294466064453,-0.2922036623339843,0.021091787460937497,-0.5646764390991211,-0.3296897798876952,-0.01447,0.5986,1.781,0.1356,-0.2832,1.406
1687326756.652,0.1741898196875,0.22295151347656253,-0.18581465476562492,0.2300532681738281,-0.1563713991210937,-0.27137084373046866,0.2756975394140625,-0.5511879884765625,-0.3069813051562499,0.2921684915625,-0.63000661640625,-0.17930278953124992,-0.013993083144531258,0.20400349406738286,-0.22570711692382803,0.002872336777343748,-0.17398302937011717,-0.28340926536132804,0.021091787460937497,-0.5646764390991211,-0.3296897798876952,-0.01646,0.5977,1.784,0.1339,-0.2827,1.404
1687326756.719,0.17211737828124998,0.22440871562500003,-0.17927544578124993,0.2302662015234375,-0.15393474140624996,-0.2659480532031249,0.275763911484375,-0.5470933107421875,-0.3011627992968749,0.2999728275,-0.6334927248046875,-0.1832092836718749,-0.012588290664062508,0.2005391294433594,-0.23367577537109363,0.003750176132812491,-0.17641014118652343,-0.288684509501953,0.021604809921874996,-0.563108146862793,-0.3344455538134765,-0.0164,0.5957,1.778,0.1342,-0.2815,1.406
1687326756.786,0.17162685582031248,0.2163844724609375,-0.1857481996874999,0.2302662015234375,-0.15393474140624996,-0.2659480532031249,0.276763931015625,-0.5493698244140625,-0.3043681703906249,0.3019103275,-0.6333745607421875,-0.1829862367968749,-0.012204894667968758,0.19540529765625003,-0.2337535951953124,0.003778973740234365,-0.17817470417480466,-0.28799995139648427,0.022051543320312485,-0.5666573259399414,-0.3361812776904296,-0.01657,0.6016,1.796,0.1343,-0.2773,1.408
1687326756.886,0.171091216171875,0.2122785764648438,-0.1821278627734374,0.2276779581152344,-0.1503716188476562,-0.25818156150390614,0.2748928030859375,-0.5453933107421876,-0.29877271140624995,0.30275542515625,-0.6334807619140626,-0.18599463523437493,-0.012083603164062512,0.18681939677734377,-0.24203591941406244,0.0019450259863281194,-0.17999589405517577,-0.2875518099169921,0.022051543320312485,-0.5666573259399414,-0.3361812776904296,-0.0165,0.5986,1.787,0.1332,-0.2734,1.412
1687326756.953,0.169970102890625,0.2145477048828125,-0.1789364321093749,0.23125414463867186,-0.15547127705078123,-0.2694404970507812,0.2748928030859375,-0.5453933107421876,-0.29877271140624995,0.3018806009375,-0.6315530763671875,-0.18369287742187487,-0.014377929335937508,0.19157059916992192,-0.22835385154296867,0.0010813943945312404,-0.17751093769531248,-0.2822969057421874,0.02369629917968749,-0.5668550981567382,-0.3327104402880859,-0.01654,0.6006,1.793,0.1328,-0.2727,1.408
1687326757.019,0.16911571568359374,0.21522311992187504,-0.1761488588671874,0.2326122574316406,-0.15751263447265623,-0.27374242576171864,0.2738927835546875,-0.5431167970703125,-0.29556734031249987,0.299913374375,-0.6298497560546874,-0.18462256492187487,-0.014838761855468757,0.1922700162841797,-0.22552097190429676,0.0019450259863281194,-0.17999589405517577,-0.2875518099169921,0.024752666367187502,-0.5747558092163085,-0.33690535605957017,-0.0165,0.6006,1.787,0.1329,-0.2747,1.41
1687326757.086,0.17045710728515623,0.21420634746093747,-0.18084827292968741,0.2302662015234375,-0.15393474140624996,-0.2659480532031249,0.27950616734375,-0.5550463380859375,-0.3123537172656249,0.30097605015625,-0.6278039064453125,-0.1820977602343749,-0.015145983535156254,0.1927362943603516,-0.22363238547851555,0.00011348301757811707,-0.1801075960205078,-0.28776265891601555,0.024221338242187487,-0.5742740083740234,-0.33294281028320305,-0.0164,0.5977,1.778,0.1332,-0.2751,1.412
1687326757.153,0.171091216171875,0.2122785764648438,-0.1821278627734374,0.23177737828125,-0.15803256855468747,-0.27049111960937494,0.27887724644531253,-0.553331567578125,-0.3099357485156249,0.29975524937500003,-0.6356447755859375,-0.18874248679687491,-0.013511217910156258,0.19283599528808598,-0.22344418967773427,0.0006633902441406173,-0.18172782459716796,-0.29128355430175773,0.025184809921874995,-0.5764825807617187,-0.3393459780078124,-0.01452,0.6006,1.787,0.1328,-0.2727,1.408
1687326757.22,0.172665434921875,0.212374584765625,-0.18194663718749993,0.2313108108984375,-0.15894348164062497,-0.26809346335937495,0.277668481796875,-0.5531189943359375,-0.3059632875781249,0.29888042515625,-0.6337170900390625,-0.18644072898437491,-0.010495812636718758,0.1909512876464844,-0.23179879783203117,0.00017014927734373964,-0.18357980061035156,-0.2864156252246093,0.022148154648437487,-0.5725771501586914,-0.3338846956591796,-0.01654,0.6025,1.793,0.1342,-0.2722,1.406
1687326757.32,0.17264128208984375,0.2138545408203125,-0.1825207826953124,0.23266892369140624,-0.16098483906249997,-0.2723953920703124,0.2758270804296875,-0.5509639650390625,-0.2996611879687499,0.29504026890625,-0.635459106640625,-0.1799682192187499,-0.010495812636718758,0.1909512876464844,-0.23179879783203117,-0.0002687704003906319,-0.1823662447021484,-0.2837780031542968,0.023789194687499994,-0.5725472368286133,-0.33050218833496087,-0.0165,0.6006,1.787,0.1359,-0.2727,1.408
1687326757.387,0.17386119419921875,0.21295891093750002,-0.1862282533984374,0.23032286778320313,-0.15740694599609373,-0.26460101951171866,0.278940415390625,-0.557202221875,-0.3084341371874999,0.2941654446875,-0.6335314210937499,-0.17766646140624992,-0.010495812636718758,0.1909512876464844,-0.23179879783203117,0.00017014927734373964,-0.18357980061035156,-0.2864156252246093,0.02322814,-0.5702439516113281,-0.32724628318359367,-0.01654,0.6025,1.793,0.136,-0.2732,1.41
1687326757.453,0.172665434921875,0.212374584765625,-0.18194663718749993,0.22859737217773435,-0.1550315309570312,-0.2594233583789061,0.27685682652343746,-0.5550619630859375,-0.3021599184374999,0.28960347203125,-0.627866528515625,-0.17098423484374994,-0.010469801894531259,0.1893574888183594,-0.23118048728515617,0.0014424271093749913,-0.1872801591918945,-0.2943116365771483,0.0256315433203125,-0.5800317598388671,-0.3410817018847655,-0.0165,0.6006,1.787,0.1362,-0.2734,1.412
1687326757.52,0.171618638046875,0.21009000224609378,-0.1769886049609374,0.23546917149414062,-0.16205438251953122,-0.27476117576171866,0.2795693362890625,-0.5589169923828126,-0.3108521059374999,0.2939478665625,-0.635683471875,-0.1831996645312499,-0.009858290664062509,0.18790156535644534,-0.22314561790039053,0.0033169754492187453,-0.1888751756713867,-0.29343656943847646,0.0247823929296875,-0.5765772935913086,-0.3361987154345702,-0.0165,0.6006,1.787,0.1366,-0.2712,1.416
1687326757.586,0.17220258335937497,0.21123598613281253,-0.1794606508593749,0.23322044224609376,-0.15711767597656248,-0.26853289207031245,0.27682709996093746,-0.5532404787109375,-0.30286655906249993,0.292198218125,-0.63182810078125,-0.17859614890624995,-0.009884301406250011,0.18949536418457033,-0.22376392844726553,0.002566736191406238,-0.1850874040649414,-0.2897239290576171,0.025214536484374994,-0.5783040651367187,-0.33863933738281243,-0.01643,0.5986,1.781,0.137,-0.272,1.42
1687326757.653,0.171618638046875,0.21009000224609378,-0.1769886049609374,0.23136975132812498,-0.15439343281249998,-0.2624516176562499,0.27682709996093746,-0.5532404787109375,-0.30286655906249993,0.29326089390625,-0.629782251171875,-0.1760713442187499,-0.008166166640625007,0.18704652385253906,-0.23419183372070304,0.0010304471289062506,-0.18771732349853515,-0.2910336214404296,0.026624741562499984,-0.5840618166015625,-0.34677822898437494,-0.01654,0.6025,1.793,0.137,-0.272,1.42
1687326757.753,0.17329954380859372,0.21044681376953128,-0.1832262270312499,0.23457762608398436,-0.15910211201171873,-0.27285690330078116,0.27682709996093746,-0.5532404787109375,-0.30286655906249993,0.2958853665625,-0.6355653078125,-0.1829766176562499,-0.009423468886718755,0.18879594707031253,-0.2265968080859374,0.001470295761718747,-0.188987800793457,-0.29364916099121086,0.025247978867187493,-0.5803532350585937,-0.3378443666796874,-0.01452,0.6006,1.787,0.1366,-0.2712,1.416
1687326757.82,0.17164279087890624,0.20861004619140627,-0.17641445945312492,0.23050607457031247,-0.15314880390624996,-0.2598848696093749,0.277698208359375,-0.5549404787109375,-0.30525664695312493,0.294135718125,-0.63170993671875,-0.17837310203124995,-0.00850366175781251,0.1875109556152344,-0.23230673240234367,0.0037568240820312487,-0.1901456529663086,-0.2960521089892577,0.024815835312500006,-0.5786264635131836,-0.3354037447314452,-0.01455,0.6016,1.79,0.1372,-0.2708,1.422
1687326757.887,0.17172532505859373,0.21035080546875,-0.1834074526171874,0.23053487217773436,-0.15491336689453122,-0.25920031150390616,0.278940415390625,-0.557202221875,-0.3084341371874999,0.29225767125,-0.63547106953125,-0.17718286765624994,-0.008861047011718758,0.19105098857421876,-0.23161060203124992,0.0032891067968749896,-0.1871675340698242,-0.294099045024414,0.024815835312500006,-0.5786264635131836,-0.3354037447314452,-0.01455,0.6035,1.79,0.1366,-0.2727,1.416
1687326757.954,0.17114137974609375,0.20920482158203127,-0.1809354067187499,0.2322603677832031,-0.15728878193359375,-0.26437797263671864,0.2757973538671875,-0.5491424806640625,-0.3003678285937499,0.28854079625,-0.629912378125,-0.1735090395312499,-0.009473632460937506,0.19186970195312503,-0.22778926414062492,0.002849258164062493,-0.18589705677490231,-0.2914835054736327,0.0232578665625,-0.5720654359863281,-0.3265396425585937,-0.01445,0.5996,1.778,0.1366,-0.2727,1.416
1687326758.02,0.17050727085937498,0.211132592578125,-0.1796558168749999,0.2313108108984375,-0.15894348164062497,-0.26809346335937495,0.278910688828125,-0.5553807374999999,-0.3091407778124999,0.2885705228125,-0.6317338625,-0.17280239890624993,-0.009499643203125008,0.19346350078125002,-0.22840757468749992,0.002001692246093742,-0.1834680986450195,-0.2862047762255858,0.025247978867187493,-0.5803532350585937,-0.3378443666796874,-0.01452,0.6025,1.787,0.1346,-0.2734,1.412
1687326758.087,0.1711172269140625,0.21068477763671875,-0.1815095522265624,0.22946011998046875,-0.15621923847656247,-0.2620121889453124,0.276760727890625,-0.5573351564453125,-0.30868506492187486,0.28560007359375,-0.635719360546875,-0.1748436098437499,-0.008885199843750007,0.19253094462890624,-0.23218474753906243,0.002566736191406238,-0.1850874040649414,-0.2897239290576171,0.024251064804687486,-0.5760954927490234,-0.332236169658203,-0.01455,0.6035,1.79,0.1365,-0.274,1.414
1687326758.154,0.17005602330078123,0.20865361308593755,-0.1829843080859374,0.2366152798925781,-0.16658931904296873,-0.28446381248046865,0.2776318362890625,-0.5590351564453124,-0.3110751528124999,0.28366257359375,-0.6358375246093749,-0.17506665671874988,-0.008885199843750007,0.19253094462890624,-0.23218474753906243,0.0032891067968749896,-0.1871675340698242,-0.294099045024414,0.025247978867187493,-0.5803532350585937,-0.3378443666796874,-0.01457,0.6045,1.793,0.1356,-0.274,1.422
1687326758.22,0.17069013218749998,0.20672584208984376,-0.1842638979296874,0.23269679234375,-0.16269248066406247,-0.2717329164843749,0.27488959996093754,-0.5533586427734375,-0.3030896059374999,0.28347472203124996,-0.639811059765625,-0.1798932192187499,-0.009499643203125008,0.19346350078125002,-0.22840757468749992,0.0037568240820312487,-0.1901456529663086,-0.2960521089892577,0.024845561875000005,-0.5804479478881835,-0.3346971041064452,-0.01257,0.6055,1.79,0.135,-0.2727,1.416
1687326758.287,0.17127407749999998,0.2078718259765625,-0.18673594382812492,0.23183404454101564,-0.1615047731445312,-0.2691440859179687,0.275760708359375,-0.5550586427734374,-0.3054796938281249,0.28350444859374996,-0.641632544140625,-0.17918657859374992,-0.008885199843750007,0.19253094462890624,-0.23218474753906243,0.004181535996093742,-0.19141705341796872,-0.2986693910937499,0.024815835312500006,-0.5786264635131836,-0.3354037447314452,-0.012535,0.6035,1.784,0.135,-0.2742,1.416
1687326758.354,0.17066412144531248,0.20831964091796878,-0.1848822084765624,0.22946011998046875,-0.15621923847656247,-0.2620121889453124,0.275760708359375,-0.5550586427734374,-0.3054796938281249,0.28159667515625,-0.643572192578125,-0.1787029848437499,-0.007250434218750008,0.1926306455566406,-0.23199655173828115,0.003728026474609368,-0.18838108997802733,-0.2967366670947265,0.024251064804687486,-0.5760954927490234,-0.332236169658203,-0.012535,0.6035,1.784,0.1353,-0.2747,1.418
1687326758.42,0.16957876499999996,0.20776843242187504,-0.18693110984374992,0.23180524693359378,-0.15974021015624995,-0.2698286440234374,0.275760708359375,-0.5550586427734374,-0.3054796938281249,0.2824417728125,-0.6436783937499999,-0.18171138328124986,-0.007781508437500008,0.19101466044921878,-0.23883547996093743,0.0010025784765624948,-0.18600968189697265,-0.2916960970263671,0.024815835312500006,-0.5786264635131836,-0.3354037447314452,-0.012596,0.6064,1.793,0.134,-0.2754,1.422
1687326758.587,0.16901744419921874,0.21266350078125001,-0.18678587058593743,0.23174858067382814,-0.15626800556640622,-0.2711756777148437,0.2776318362890625,-0.5590351564453124,-0.3110751528124999,0.28156694859375,-0.641750708203125,-0.17940962546874992,-0.008654152480468757,0.1967322202636719,-0.23588410056640616,0.001838341416015618,-0.18678699665527343,-0.2976134767871093,0.023818921249999993,-0.5743687212036133,-0.3297955477099609,-0.010605,0.6055,1.79,0.1332,-0.278,1.412
1687326758.654,0.16729612095703125,0.21415390605468754,-0.1875993471484374,0.2302662015234375,-0.15393474140624996,-0.2659480532031249,0.27491932652343753,-0.5551801271484376,-0.3023829653124999,0.28156694859375,-0.641750708203125,-0.17940962546874992,-0.007883693496093757,0.19727601298828126,-0.24126455710937494,0.0009459122167968723,-0.18253747730712888,-0.2930431307177733,0.024284507187499985,-0.5781446626708984,-0.33144119895507806,-0.01055,0.6025,1.781,0.1333,-0.28,1.414
1687326758.721,0.169994223984375,0.21055229472656253,-0.2027243227343749,0.22832870152343748,-0.15405290546874997,-0.2661711000781249,0.2757941507421875,-0.5571078126953124,-0.30468472312499995,0.280692124375,-0.6398230226562499,-0.17710786765624992,-0.010237680312500011,0.1941959745361328,-0.24673604758789053,0.0025100699316406155,-0.18161519947509763,-0.2910709627490234,0.024815835312500006,-0.5786264635131836,-0.3354037447314452,-0.01251,0.6006,1.781,0.133,-0.2812,1.428
1687326758.787,0.1675540140234375,0.21247208232421877,-0.1943034975390624,0.23002539952148437,-0.1546637575195312,-0.2720333193164062,0.277695005234375,-0.5629058107421875,-0.30957354148437494,0.2825998978125,-0.63788337421875,-0.17759146140624993,-0.00975269496093751,0.1920166013671875,-0.2489947817187499,0.003232440537109367,-0.18369532947998046,-0.2954460787158202,0.024251064804687486,-0.5760954927490234,-0.332236169658203,-0.01255,0.6025,1.787,0.1334,-0.282,1.432
1687326758.854,0.17631206333984376,0.20849793681640622,-0.2126666567187499,0.22768027256835938,-0.15114278583984372,-0.26421686423828117,0.27495276890625,-0.5572292970703125,-0.3015879946093749,0.28541222203125,-0.6396928957031249,-0.1796701723437499,-0.0013054928125000066,0.19121707438964847,-0.2601813722949218,0.0056962820898437475,-0.19068752766113278,-0.3103513429980468,0.024251064804687486,-0.5760954927490234,-0.332236169658203,-0.01257,0.6016,1.79,0.1392,-0.284,1.442
1687326758.921,0.18236226353515622,0.20935194072265628,-0.21004619773437488,0.23371487828124998,-0.15791440449218747,-0.2702680727343749,0.2768238968359375,-0.5612058107421874,-0.3071834535937499,0.282787749375,-0.6339098390625,-0.1727648989062499,0.004775830429687492,0.19479052104492192,-0.26810502341796866,0.00971577549804687,-0.18290809345703124,-0.31596100486328116,0.023755752304687495,-0.5704980669067383,-0.3312971590380859,-0.01054,0.5977,1.778,0.1443,-0.2864,1.446
1687326758.988,0.19002429722656247,0.2073677732421875,-0.2124406801562499,0.23541019078125003,-0.15781101093749997,-0.27007290671874995,0.27498569859375,-0.5510854494140625,-0.29656445945312493,0.28466579625,-0.63014870625,-0.17395513328124992,0.011967060898437493,0.19681269511718752,-0.2604993715624999,0.009494527939453115,-0.17531010761718746,-0.30414498923828115,0.022148154648437487,-0.5725771501586914,-0.3338846956591796,-0.01059,0.6006,1.787,0.1522,-0.2864,1.446
1687326759.054,0.19123260533203124,0.20781252421875002,-0.21033367332031241,0.24273711094726563,-0.16238243427734372,-0.27996005271484364,0.2777316507421875,-0.5569896486328125,-0.3044616762499999,0.2899147415625,-0.64171481953125,-0.1877656801562499,0.027299094589843743,0.19470631694335938,-0.27972697166015614,0.018380936630859365,-0.16862349873046872,-0.28965924705078117,0.0227092093359375,-0.5748804353759766,-0.33714060081054675,-0.004707,0.6016,1.796,0.1575,-0.287,1.45
1687326759.121,0.19438104283203125,0.2080045408203125,-0.20997122214843741,0.24359754429687502,-0.16279897480468747,-0.2765135805468749,0.27689026890625,-0.5571111330078125,-0.30136494773437494,0.28726054234375,-0.634110278515625,-0.1815670473437499,0.036501384628906244,0.19955689677734378,-0.2750443910937499,0.022056994980468744,-0.1569001253173828,-0.2820605226855468,0.02277769078124999,-0.5664670869873047,-0.32559888938476556,-0.002714,0.5967,1.787,0.1636,-0.2883,1.448
1687326759.188,0.20812864781249998,0.20418256816406252,-0.21397969382812493,0.24464349888671877,-0.159728540234375,-0.27438626121093745,0.2777316507421875,-0.5569896486328125,-0.3044616762499999,0.289825561875,-0.63625036640625,-0.1898856020312499,0.04145669468749999,0.19949984111328128,-0.2838349428515624,0.02099230381835937,-0.15903226643066404,-0.2866633425097655,0.018061240585937492,-0.5728264024780273,-0.3343551851611327,-0.01057,0.592,1.784,0.1719,-0.2888,1.45
1687326759.254,0.20960592564453123,0.20279123515625,-0.2132382631640624,0.24974585850585937,-0.1595854860351562,-0.2652899599414062,0.27782454624999997,-0.5626817873046874,-0.3022534242968749,0.288165093125,-0.6378594484375,-0.1831621645312499,0.04123059849609374,0.19765994853515628,-0.2916007387499999,0.02190189244140624,-0.1596911226318359,-0.2926161745410155,0.011510146835937499,-0.5712449007080078,-0.33270688499023426,-0.01846,0.593,1.787,0.1719,-0.2888,1.45
